OTU_ID,0,2000,4000,6000,8000,10000,12000,14000,16000,18000,20000,22000
OTU1351,7.93147E-05,0,0,0.000158629,0,0.000158629,0,0,0,0,7.93147E-05,0
OTU3548,0,7.93147E-05,0,7.93147E-05,0,0.000158629,0,0,7.93147E-05,7.93147E-05,0,0
OTU5177,0,0.000158629,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0.000158629
OTU5876,0,0.000158629,0,0,0,0,0,0,0,0,0.000158629,0
OTU3850,0,7.93147E-05,0,0.000158629,0,0,7.93147E-05,0,0.000158629,0,0,0
OTU4515,0,7.93147E-05,0,0,0,0.000158629,0.000158629,0,7.93147E-05,0,0,0
OTU2539,7.93147E-05,0,0.000158629,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0
OTU2286,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU6668,0,0,0.000158629,0,0.000158629,0,0,0,0,0,0,7.93147E-05
OTU1706,0,0,0,0,0,0,0.000158629,0,0,0,0,7.93147E-05
OTU2075,7.93147E-05,0,0.000158629,0,0,0,0,7.93147E-05,0,0,0,0
OTU1848,0,0,0,0,0,0,0,0,0,0.000158629,0,0
OTU4590,0,0.000158629,0,0,0,0,0,0,7.93147E-05,0,7.93147E-05,0
OTU8914,0,0,0,7.93147E-05,0,0.000158629,0,0,0,0,7.93147E-05,7.93147E-05
OTU5276,0,0,0,0,0,0,0.000158629,0,0,0,0,0
OTU3961,0,0,0,7.93147E-05,0.000158629,0,0,0,0,0,0,0
OTU10196,0,0,0,0,7.93147E-05,0,0,0.000158629,0,0,0,0
OTU1252,0.000158629,0,0,7.93147E-05,0,0,0,7.93147E-05,0,0,7.93147E-05,0
OTU4269,0,0,0,0,0,0,0,0.000158629,7.93147E-05,0,0,0
OTU3741,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0.000158629,0
OTU3615,0,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0.000158629,0
OTU2525,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU3314,0,7.93147E-05,0,0,7.93147E-05,0,0,0.000158629,0,0,0,0
OTU10192,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0.000158629
OTU4060,0,0,0,0,0.000158629,0,0,7.93147E-05,0,0,7.93147E-05,0
OTU3509,0,0,0,7.93147E-05,0.000158629,0,0,0,0,0,0,0
OTU4103,7.93147E-05,0,0,0,0,0,0,0,0.000158629,0,7.93147E-05,7.93147E-05
OTU1904,0.000158629,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0
OTU2358,0.000158629,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU1737,0,0,0,0,0,7.93147E-05,0,0,0,0.000158629,0,7.93147E-05
OTU1774,0,0,0,0,0,0,0.000158629,0,7.93147E-05,0,0,7.93147E-05
OTU5211,7.93147E-05,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0.000158629,7.93147E-05
OTU10497,7.93147E-05,0.000158629,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0
OTU11677,0,7.93147E-05,0,0.000158629,0,0,0,0,0,0,0,7.93147E-05
OTU9546,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU1649,0,0,0.000158629,0.000158629,0.000158629,0,0,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0
OTU8545,0,0,0,0,0.000158629,0,7.93147E-05,0,0,0,0,0
OTU113,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU3662,7.93147E-05,7.93147E-05,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0.000158629,0
OTU1597,0,7.93147E-05,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0,0,0.000158629,0,0
OTU2342,7.93147E-05,7.93147E-05,7.93147E-05,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0.000158629,7.93147E-05,0.000158629
OTU6201,0.000158629,0,0,0,0,0.000158629,0,0,0,0,7.93147E-05,0
OTU11517,0,0,7.93147E-05,0,0.000158629,0,0,0,0,0,0.000158629,0
OTU5090,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU6084,7.93147E-05,0,0,0,0.000158629,0,0,0,0,0,0.000158629,0
OTU121,0,0,0,0.000158629,0,0,0,0,0,0,0,7.93147E-05
OTU4837,0,0,0,7.93147E-05,0,0,0,0,0,0.000158629,0,0
OTU123,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0.000158629
OTU4917,0,0,0,7.93147E-05,0,0,0,0,0.000158629,7.93147E-05,7.93147E-05,0
OTU4699,0,7.93147E-05,0,0,0.000158629,0,0,0,7.93147E-05,0,7.93147E-05,0
OTU5948,0,0.000158629,0,0,0,0,0,0,7.93147E-05,0,0,7.93147E-05
OTU5173,0,0,0,0,0,0,7.93147E-05,7.93147E-05,0,0,0.000158629,0
OTU3959,0,0,0,0,0,0,0.000158629,0,0,0,0,0
OTU5149,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0.000158629
OTU11325,7.93147E-05,0,0,0,7.93147E-05,0,0,7.93147E-05,0.000158629,0,0,7.93147E-05
OTU3455,0,0,0,0,0,7.93147E-05,0.000158629,0,0,0,7.93147E-05,0
OTU1074,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU7820,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU2095,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU2632,0,0,0,0.000158629,7.93147E-05,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU8184,0,0,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0,0.000158629,7.93147E-05
OTU1241,0,0,7.93147E-05,0,0,0,0,0,0.000158629,0,0,0
OTU9411,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU4015,0,0,0,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0.000158629,0,7.93147E-05,0
OTU3176,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU9619,0.000158629,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0
OTU1914,0.000158629,0,0,0,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0
OTU10813,0,7.93147E-05,0,0,0.000158629,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU3607,0,0,0,0,0,0.000158629,0.000158629,7.93147E-05,0,0,7.93147E-05,7.93147E-05
OTU3767,0,7.93147E-05,0,0,0,0,0.000158629,0,0,0,0,0
OTU7822,7.93147E-05,0,7.93147E-05,0.000158629,7.93147E-05,0,0,0,7.93147E-05,0,0,0.000158629
OTU5596,0,0,0,0.000158629,0,0,0,0,0,7.93147E-05,0,0
OTU4201,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0,0,0,0.000158629,7.93147E-05,0
OTU4425,0,0,0,0,0.000158629,0.000158629,0,0,0,7.93147E-05,0,0
OTU4432,0,0,0,0,7.93147E-05,0,0,0,0.000158629,0,0,0
OTU2952,0.000158629,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU2279,7.93147E-05,0,0.000158629,7.93147E-05,0,0,0,0,0,0,0,0.000158629
OTU4165,7.93147E-05,0,0,0,0,0.000158629,0,0,0,0,0.000158629,0
OTU2921,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU2971,0,0,0.000158629,0,7.93147E-05,0.000158629,0,7.93147E-05,0,0,0,0
OTU5432,0,0.000158629,0,7.93147E-05,0,7.93147E-05,0,0,0,7.93147E-05,0,0
OTU8409,0.000158629,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU6758,7.93147E-05,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,7.93147E-05,0.000158629
OTU2136,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0.000158629,0
OTU2673,0,0,0,0.000158629,0,7.93147E-05,0,0,0,0,0.000158629,0
OTU3950,0,7.93147E-05,0,0,0,0,0,0.000158629,0,0,0,0
OTU2696,0.000158629,7.93147E-05,0,0,0,0,0,0,0,0,0.000158629,0
OTU3465,0,7.93147E-05,7.93147E-05,7.93147E-05,0.000158629,0,0,0,0,0,0,0
OTU3516,7.93147E-05,0.000158629,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0
OTU6386,0.000158629,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU3378,0,0,0,7.93147E-05,0.000158629,0,0,0,0,0,7.93147E-05,0
OTU2769,7.93147E-05,0,7.93147E-05,0.000158629,0,0,0,0,0,0,7.93147E-05,0
OTU702,0,0,0.000158629,0,0,0,0,0,0,7.93147E-05,0,7.93147E-05
OTU11057,0,7.93147E-05,0.000158629,0,7.93147E-05,0,0,0,0.000158629,0,0,7.93147E-05
OTU6120,0.000158629,0,0,0,0,0,0,0,0,0,0,7.93147E-05
OTU3180,0,0.000158629,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0
OTU1072,7.93147E-05,0,0,0,0.000158629,0,0,0,0,7.93147E-05,0,0
OTU134,0,0,7.93147E-05,0.000158629,0,0,0,0,7.93147E-05,0,7.93147E-05,0
OTU2876,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU7691,0,0,0,0,0,7.93147E-05,0,0,0.000158629,0.000158629,0,0
OTU3588,0,0,0,0,7.93147E-05,0.000158629,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0
OTU4321,0,0.000158629,0,0,0,0,0,0.000158629,0.000158629,0,0,0
OTU1318,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0,0.000158629,0,0,0,0,7.93147E-05
OTU1429,0,0,7.93147E-05,0,0,0,0,0.000158629,0,0,0,0
OTU3928,0,0,0.000158629,0,0,0,0,7.93147E-05,0,0,0,0
OTU11916,0,0,7.93147E-05,0,0,0.000158629,0,0,0,0,0,0
OTU2189,0.000158629,0,0,0.000158629,0,0,0,7.93147E-05,0,0,0,0.000158629
OTU1116,0,0.000158629,0,0,0,0.000158629,0,0,7.93147E-05,0,0,0
OTU4244,0,0,7.93147E-05,0.000158629,0,0,0,0.000158629,0,7.93147E-05,0,0
OTU3701,0.000158629,0,0,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05
OTU4073,0,0,0,0,0,0,0,0.000158629,0,0,0,7.93147E-05
OTU1627,0,0,7.93147E-05,0,0.000158629,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU1435,0,0,0,0,0,7.93147E-05,0,0.000158629,0,7.93147E-05,0,0
OTU5986,0,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0,0.000158629,0
OTU2419,0.000158629,0,0,0,0,7.93147E-05,0,0,0,0,0,0
OTU1010,0,0,0,0.000158629,7.93147E-05,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU7012,7.93147E-05,0,0,0,0.000158629,0,0,0,0,0,7.93147E-05,0
OTU6473,7.93147E-05,0,0,0,0,0,0,0,0,0.000158629,0,0
OTU9151,0,7.93147E-05,0,0,0.000158629,0,0,0,0,7.93147E-05,7.93147E-05,0
OTU4335,0,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0.000158629
OTU1275,0,0,0,0,0,0,0.000158629,0,7.93147E-05,7.93147E-05,0,0
OTU6809,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU6607,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0.000158629
OTU2299,0,0,0,0.000158629,0,7.93147E-05,0,0,0,0,0,0
OTU4880,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0.000158629,0,7.93147E-05,7.93147E-05
OTU8682,0.000158629,0,0,0,0,0,7.93147E-05,7.93147E-05,0,0,7.93147E-05,0
OTU6268,0,0.000158629,7.93147E-05,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05
OTU1873,0,0,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0.000158629,0
OTU2563,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU1463,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU1657,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU2973,0,7.93147E-05,7.93147E-05,0.000158629,0,0,0,0,0,0,0.000158629,7.93147E-05
OTU3078,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU7306,0,0.000158629,7.93147E-05,0,0,0,0,0,0,0,0,7.93147E-05
OTU2030,0,0,0,7.93147E-05,0,0,0,0,0,0.000158629,7.93147E-05,0
OTU6930,0,0.000158629,0,0,0,0.000158629,0,0,0,0,0,0
OTU6212,0,0.000158629,0,0,0,0,0,0,0,0,7.93147E-05,0
OTU13532,0.000158629,0,0,7.93147E-05,0,0,0,0,0,0,0,0
OTU2957,0,0,0.000158629,0,0,0,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05
OTU2537,7.93147E-05,0,7.93147E-05,0.000158629,0,0,0,0,0,0,0,0
OTU10888,7.93147E-05,0,0,0,0,7.93147E-05,0,0,0,0.000158629,7.93147E-05,0
OTU2767,7.93147E-05,0,0,7.93147E-05,0,0.000158629,0,0,0,7.93147E-05,0,0
OTU3075,0,7.93147E-05,0.000158629,0,0,0,0,0,0,0,0,0
OTU689,0,0,7.93147E-05,0.000158629,0,0,0,0,0,0,0,0.000158629
OTU5253,0,7.93147E-05,0,0,0,0.000158629,0,0,7.93147E-05,0,0,7.93147E-05
OTU9351,0,0.000158629,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0,0
OTU215,0,0.000158629,7.93147E-05,0.000158629,7.93147E-05,0,0,0,7.93147E-05,0,0,7.93147E-05
OTU6542,0,0,0,0,0.000158629,0,0,0,0,0,7.93147E-05,0
OTU4576,0,0,0,0.000158629,0,0,0,0,0.000158629,0,0,0
OTU7285,0,0,0,0.000158629,7.93147E-05,0,0,0,7.93147E-05,0,0,0
OTU6249,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU7413,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU1601,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU6600,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU5221,0,0,0,7.93147E-05,0,0,0,0,0.000158629,0,0,0
OTU11114,0,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0.000158629,7.93147E-05,7.93147E-05,0
OTU2115,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU314,0,0,0,0,0,0,0.000158629,0,7.93147E-05,7.93147E-05,0,0
OTU4023,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU8736,0,0,0,0,7.93147E-05,0.000158629,0,0,0,0,0,0
OTU6380,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU12669,0,7.93147E-05,0.000158629,7.93147E-05,0,0,0,0,0,0,0,0
OTU1208,7.93147E-05,0,0,0,0,0.000158629,7.93147E-05,0,0,0,0,0
OTU3650,0,7.93147E-05,0,0,0,0,0.000158629,0,0,0,0,0
OTU1650,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU5087,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU8237,0,7.93147E-05,0,0,0,0,0,0.000158629,7.93147E-05,7.93147E-05,0,0
OTU1028,0,0,0,0,7.93147E-05,0,0,0,0,0.000158629,7.93147E-05,0
OTU13433,0,0,0,7.93147E-05,0,0,0,7.93147E-05,0.000158629,0,0.000158629,7.93147E-05
OTU7664,0,0,0.000158629,0,0,7.93147E-05,0.000158629,7.93147E-05,0,7.93147E-05,0,7.93147E-05
OTU2829,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU10922,7.93147E-05,0,0.000158629,7.93147E-05,0,0,7.93147E-05,0,0,0,7.93147E-05,7.93147E-05
OTU1086,0,0,0,0,0,0.000158629,7.93147E-05,0,0,0,0,0
OTU4313,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,0,0,0,7.93147E-05,0.000158629,0
OTU7188,7.93147E-05,7.93147E-05,0,0,0,0,0,0,0,0,0.000158629,0
OTU6865,0,7.93147E-05,0,0,7.93147E-05,0,0,7.93147E-05,0,0.000158629,7.93147E-05,0
OTU4584,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU5460,0,0,0,0,0,0.000158629,0,0,0,0,0.000158629,0
OTU4329,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU6239,7.93147E-05,0,0,0.000158629,0,0,0,0,0,0,7.93147E-05,0
OTU12026,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU9378,0,0,0,0.000158629,0,0,0,0,0,0,0,0
OTU2932,0.000158629,0,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU2527,0,0,0,0,0,0,0,0,0,0.000158629,0,0
OTU1500,0,7.93147E-05,7.93147E-05,0.000158629,0,0,0,7.93147E-05,0,7.93147E-05,7.93147E-05,0
OTU3265,0,7.93147E-05,0,0,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05,0,0.000158629
OTU3630,0,0,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0.000158629,0,0,0
OTU11316,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU3924,0,7.93147E-05,0,0,0,0,0,0,0,0.000158629,0,0
OTU7307,0,0,0.000158629,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0
OTU4510,0,0,0,0,0,0,0,0,0.000158629,0,0,7.93147E-05
OTU3397,0,0,0,0,0.000158629,0,0,0,7.93147E-05,0,0,0
OTU11634,0,0,7.93147E-05,7.93147E-05,0,0.000158629,7.93147E-05,0,0,0,0,0
OTU2684,0,0.000158629,0,0,0,7.93147E-05,0,0,7.93147E-05,0,0,0
OTU4217,0,0,0,7.93147E-05,7.93147E-05,0,0,0.000158629,0,0,0,0
OTU9355,0,7.93147E-05,0,7.93147E-05,0,0,0,0,7.93147E-05,7.93147E-05,0,0.000158629
OTU10200,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0.000158629
OTU10718,0,0,0.000158629,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0
OTU8086,0,0,0.000158629,0,7.93147E-05,0,0,0,0,0,0,0
OTU5807,0,0,0.000158629,7.93147E-05,0,0,0,0,0,0,0,0
OTU1269,0,7.93147E-05,0,0.000158629,0,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU4596,0,0.000158629,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU5774,0,7.93147E-05,0,0,0,0,0,0,0,0.000158629,7.93147E-05,0
OTU11245,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU125,0,0.000158629,0,7.93147E-05,0,0,0,0,0,0,7.93147E-05,0
OTU4534,0,0,0,0,0,7.93147E-05,0,0,0.000158629,0,0,0
OTU10303,0,0.000158629,7.93147E-05,0,0,0,0,0,0,0,0,0
OTU4918,0,0,0,0,0,0,7.93147E-05,0,0.000158629,0,0,0
OTU12429,0,0,0,0,0,0,0,0,0,0,0.000158629,7.93147E-05
OTU1316,7.93147E-05,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU6012,0,7.93147E-05,0.000158629,0,7.93147E-05,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU12379,0,0,0,0.000158629,0,0,0,0,7.93147E-05,0,0.000158629,0
OTU1464,7.93147E-05,0,0,0,7.93147E-05,0,0.000158629,0,0,0,0,0
OTU3294,0,7.93147E-05,0,0,0.000158629,0,0,0,0,0,0,0
OTU10436,0,0,0,0,0,0,0.000158629,0,0,7.93147E-05,0,0
OTU9318,0,0,0,7.93147E-05,0,0.000158629,0,0,0,7.93147E-05,0,0
OTU11750,0,0,0.000158629,0,7.93147E-05,0,0,7.93147E-05,0,0,0,0
OTU4685,0,0,7.93147E-05,0,0,0,0,0,0,0,0,0.000158629
OTU4344,0,0,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0.000158629,7.93147E-05
OTU1626,0,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU3994,0,0,0,0,0,0,0,0.000158629,0,7.93147E-05,0,0
OTU6604,0,7.93147E-05,0,7.93147E-05,0,0.000158629,0,0,0,0,0,0
OTU2849,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU4639,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU11982,0,0,0,0.000158629,0,0,0,0,0,0,7.93147E-05,7.93147E-05
OTU10080,0,7.93147E-05,0,0,0,0,0.000158629,0,0,0,0,0
OTU6322,0,7.93147E-05,7.93147E-05,7.93147E-05,7.93147E-05,0,0,0,0,0,0.000158629,0
OTU3645,0,0,0,0,0,0,0.000158629,0,0,0,0,0
OTU11792,0,7.93147E-05,0,0.000158629,0,0,0,0,0,0,0,0
OTU11969,0.000158629,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0
OTU3459,0,0,0,0,0,7.93147E-05,0.000158629,0,7.93147E-05,7.93147E-05,0,0
OTU4285,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU7022,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU8290,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU4138,0,0.000158629,0,0,0,7.93147E-05,0,0,0,0,0,7.93147E-05
OTU2628,0.000158629,0,7.93147E-05,0,0,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05
OTU13380,7.93147E-05,0,0,0,0.000158629,0,0,0,0,0,7.93147E-05,0
OTU12427,0.000158629,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU2685,0,0,0,0,0,0.000158629,0,7.93147E-05,0,0,0,0
OTU2682,7.93147E-05,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU3719,0,0,0,0,0,0,0,7.93147E-05,0.000158629,7.93147E-05,0,0
OTU8518,0.000158629,0,0,7.93147E-05,0.000158629,0,0,0,0,7.93147E-05,0,0
OTU104,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU3345,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU8962,0,0,0,0,0,0,0.000158629,0,7.93147E-05,0,0,0
OTU4944,0,0.000158629,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU1770,0,0,0,0,0,0,0.000158629,0,0,0,0,0
OTU2316,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU12691,0,0,0,0,0.000158629,0,0,0,7.93147E-05,0,7.93147E-05,0
OTU246,0,0,0,0,0,0,0.000158629,0,0,0,0,0
OTU6404,0,0.000158629,0,7.93147E-05,0,7.93147E-05,0,0,0,0,0,0
OTU8734,0.000158629,0,7.93147E-05,0,0,7.93147E-05,7.93147E-05,0,0,0,0,0
OTU1353,0,7.93147E-05,0.000158629,0,0,0,7.93147E-05,7.93147E-05,0,0,0,7.93147E-05
OTU3661,0,0,7.93147E-05,7.93147E-05,0.000158629,0,7.93147E-05,0,0.000158629,0,0,0
OTU1020,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0.000158629
OTU2712,0,0,0,7.93147E-05,0,0.000158629,0,0,0,0,7.93147E-05,0
OTU1137,0,0,0,7.93147E-05,0,0,0,0,0,0,0,0.000158629
OTU9004,0.000158629,0,7.93147E-05,7.93147E-05,0,7.93147E-05,0,0,7.93147E-05,0,0,0
OTU5003,0,0.000158629,0,7.93147E-05,0,0,0,0,0,7.93147E-05,0,0
OTU2205,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU9858,0.000158629,0,0,0,0,0,0,0,0,0,0,0
OTU2314,0,0,0,7.93147E-05,0.000158629,0,0,0,0,0,0,7.93147E-05
OTU3712,0.000158629,7.93147E-05,0,0,0,0,0,0,0,0,0.000158629,7.93147E-05
OTU6333,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU6056,0,0,0.000158629,0,0,0,7.93147E-05,0,0,0,0,0
OTU1963,0,0,0,0,0.000158629,0,0,0,0,0,0,0
OTU7080,0,0,0,0,0,0,0,0,0,0,7.93147E-05,0.000158629
OTU1950,0,0,0,0,0,0,0.000158629,0,0,0,7.93147E-05,0
OTU3656,0,7.93147E-05,0,0,0,0,0,0.000158629,0,0,0,0
OTU11045,0,0,0,0,0,0.000158629,0,0,7.93147E-05,7.93147E-05,0,0
OTU2816,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU5301,0,0,0,0,0.000158629,0.000158629,0,0,0,0,0,7.93147E-05
OTU3579,0,0,0,0.000158629,0,0,0,0,0,0,0,7.93147E-05
OTU3568,0,0,7.93147E-05,0,0,0,0.000158629,0,0,0,0,0
OTU7509,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU2672,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU2296,0,0,0,0,7.93147E-05,0,0,0,0,0,0.000158629,0
OTU4502,0,0,0.000158629,0,0,0,0,0,7.93147E-05,7.93147E-05,0,0
OTU1339,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU770,0.000158629,0,0,0,0,0,0,7.93147E-05,0,0,0,7.93147E-05
OTU338,0,0,0,7.93147E-05,0,0,0,0,0.000158629,0,0,0
OTU1029,0,0.000158629,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU11468,0,7.93147E-05,0.000158629,0,0,0,7.93147E-05,0,7.93147E-05,0,0,0
OTU3639,0,0,0,0,0,7.93147E-05,0.000158629,0,0,0,0,0
OTU4170,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU1568,0,0,0,0,0,0,0,0.000158629,0,0,0,0
OTU5446,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU9942,0,0.000158629,7.93147E-05,0,0.000158629,7.93147E-05,0,0,0,0,0,0
OTU3603,0.000158629,0,0,0,0,0,7.93147E-05,0,0,0,0,0
OTU12861,7.93147E-05,0,0,0.000158629,0,0,0,7.93147E-05,0,0,0,0
OTU7143,0,0.000158629,0,0,0,0,0,0,0,0,0,0
OTU2501,0.000158629,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU9511,0,7.93147E-05,7.93147E-05,0,0.000158629,7.93147E-05,0,0,0,0,0,0
OTU9017,0,0,0.000158629,7.93147E-05,0,0,0,7.93147E-05,0,0,0,0
OTU3489,0,0.000158629,0,0,0,7.93147E-05,0,0,0,0,7.93147E-05,0
OTU4768,0,0,0,0,0.000158629,0,0,0,7.93147E-05,0,0,0
OTU5047,0,0,7.93147E-05,0,0.000158629,0,0,0,0,0,0,0
OTU2928,0,0,0,0,0,0,0,0,0,0,0.000158629,0
OTU7641,7.93147E-05,0,0,0,0.000158629,0,0,0,0,0,0,0.000158629
OTU1372,0,0,0,0,7.93147E-05,7.93147E-05,0.000158629,0,0,7.93147E-05,0,0
OTU6224,0,0,0.000158629,0,0,0,0,0,0,0,0,0
OTU9845,0,0,0,0,0,0.000158629,0,0,0,0,0,0
OTU1842,0,0,0,0,0.000158629,7.93147E-05,0,0,0,0,0,0
OTU495,0,0,0,0,0,0,0,0,0,0.000158629,0,0
OTU5889,0.000158629,0,0,0,7.93147E-05,0,0,0,0,0,0,0
OTU1944,0,0,0,7.93147E-05,0,0,0,0,0.000158629,7.93147E-05,0,0
OTU2896,7.93147E-05,0,0,0,0,0,0,0,0.000158629,0,0,0
OTU3590,0,0,0,0,0.000158629,0,0,0,0,7.93147E-05,0,0
OTU6023,0,0,0,0,0,0,0,0,0,0,0.000158629,7.93147E-05
OTU13352,0,0,0,7.93147E-05,0.000158629,7.93147E-05,0,0,0,0,0,0
OTU1376,0,0,0,0,0,0,7.93147E-05,0,0.000158629,0,0,0
OTU1009,0,0,0,0.000158629,0,0,0,0,0,7.93147E-05,0,0
OTU1938,0,0,0,0,0.000158629,0,0,0,0,7.93147E-05,0,0
OTU12287,0,7.93147E-05,0,0,0,0,0,0,0,0,0.000158629,0
OTU6967,0,0,0,0,0,0,0,0,0,0,0,0.000158629
OTU1691,0,0,0,0,0,0,0,0,0,0.000158629,0,0
OTU3351,0,0,0,0,0.000158629,0,0.000158629,0,7.93147E-05,0,0,7.93147E-05
